machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_3,301.93,42.53,0.2332,0.62,0.202
M_1,305.69,39.98,0.2683,0.621,0.257
M_3,306.75,40.96,0.1711,0.435,0.164
M_2,296.28,42.17,0.1079,0.646,0.128
M_2,301.9,39.0,0.2035,0.52,0.157
M_1,309.63,41.42,0.3694,0.605,0.342
M_1,304.09,44.43,0.5779,0.96,0.498
M_2,301.31,41.72,0.1313,0.52,0.115
M_1,308.81,39.34,0.3797,0.702,0.369
M_1,304.96,37.73,0.1925,0.681,0.23
M_1,308.51,39.82,0.4308,0.807,0.423
M_3,301.25,38.83,0.1889,0.372,0.099
M_3,303.71,42.16,0.3,0.582,0.242
M_2,310.7,41.16,0.5252,0.841,0.502
M_3,302.54,41.89,0.2878,0.553,0.215
M_1,306.98,44.09,0.6775,1.003,0.589
M_1,300.89,40.38,0.2959,0.549,0.202
M_3,302.44,45.78,0.409,0.66,0.307
M_1,306.57,42.98,0.2672,0.818,0.325
M_3,302.39,42.28,0.3915,0.691,0.307
M_2,313.37,42.14,0.4704,0.791,0.486
M_1,312.43,46.45,0.5117,0.652,0.456
M_3,303.32,43.12,0.1939,0.553,0.176
M_3,303.45,41.51,0.3433,0.609,0.269
M_2,303.87,44.59,0.3566,0.703,0.308
M_3,311.9,46.86,0.7044,1.125,0.689
M_3,311.74,42.97,0.5884,0.942,0.574
M_2,302.62,41.65,0.2788,0.599,0.225
M_1,300.41,43.13,0.24,0.677,0.207
M_3,304.81,40.38,0.4553,0.85,0.411
M_3,308.05,42.62,0.5189,0.95,0.505
M_1,310.01,45.63,0.7753,0.991,0.665
M_2,300.92,41.48,0.1034,0.529,0.1
M_2,303.86,40.07,0.1794,0.579,0.182
M_3,298.02,40.26,0.1396,0.549,0.115
M_3,307.02,40.29,0.1758,0.464,0.177
M_1,307.79,46.37,0.6263,0.878,0.534
M_2,303.05,45.23,0.3556,0.702,0.299
M_3,301.26,42.88,0.154,0.542,0.132
M_3,303.9,42.65,0.1604,0.617,0.184
M_3,304.13,42.12,0.1895,0.635,0.207
M_2,301.89,37.81,0.2731,0.533,0.195
M_3,308.75,40.86,0.3942,0.722,0.381
M_2,300.81,37.19,0.1256,0.517,0.106
M_3,302.58,41.62,0.5951,0.946,0.487
M_2,309.7,42.9,0.4616,0.689,0.415
M_1,302.69,42.87,0.2633,0.693,0.246
M_2,305.1,44.09,0.2964,0.512,0.233
M_3,307.02,45.09,0.482,0.943,0.474
M_3,311.91,40.77,0.5958,0.876,0.56
M_3,307.24,41.72,0.5384,0.894,0.49
M_2,300.31,42.11,0.2422,0.594,0.182
M_3,302.92,39.2,0.3523,0.688,0.292
M_3,310.59,44.59,0.5472,0.854,0.516
M_2,302.79,40.3,0.3355,0.584,0.251
M_3,297.83,44.55,0.3887,0.733,0.294
M_2,297.96,41.59,0.1429,0.424,0.079
M_3,302.58,42.46,0.1953,0.544,0.167
M_3,302.72,43.11,0.0542,0.372,0.046
M_1,297.42,44.64,0.0881,0.501,0.074
M_2,304.65,41.21,0.1911,0.636,0.213
M_2,302.38,41.04,0.1015,0.449,0.089
M_3,301.06,41.77,0.1583,0.614,0.154
M_1,305.9,40.72,0.1623,0.592,0.198
M_3,302.6,39.67,0.1286,0.623,0.157
M_2,305.31,42.83,0.4546,0.78,0.394
M_3,301.21,40.08,0.2087,0.65,0.192
M_2,307.16,42.02,0.2205,0.483,0.207
M_1,303.7,43.59,0.1707,0.486,0.148
M_1,304.56,45.65,0.2257,0.47,0.179
M_2,307.64,41.56,0.4655,0.836,0.44
M_1,305.2,42.85,0.4886,0.711,0.39
M_1,305.65,41.86,0.3847,0.853,0.385
M_1,298.99,38.52,0.1026,0.586,0.107
M_2,304.36,41.42,0.1857,0.702,0.227
M_2,303.04,39.01,0.0774,0.516,0.104
M_1,301.5,41.42,0.0337,0.31,0.005
M_3,300.58,42.39,0.1946,0.484,0.128
M_2,302.33,38.76,0.0568,0.415,0.056
M_1,299.64,40.92,0.1719,0.505,0.118
M_3,305.21,35.3,0.1754,0.498,0.169
M_2,296.58,38.52,0.2442,0.633,0.192
M_3,306.11,41.27,0.2693,0.609,0.258
M_1,303.38,39.71,0.3432,0.799,0.325
M_3,297.78,39.82,0.0994,0.311,0.023
M_3,306.7,45.5,0.4178,0.657,0.353
M_3,304.25,39.05,0.0891,0.505,0.119
M_1,308.38,43.81,0.4148,0.572,0.343
M_2,308.11,41.32,0.2967,0.694,0.318
M_2,308.18,44.24,0.4336,0.84,0.43
M_2,306.3,37.37,0.2065,0.47,0.187
M_1,309.16,42.51,0.3297,0.716,0.351
M_3,311.68,42.26,0.5105,0.72,0.468
M_2,304.51,45.68,0.4465,0.846,0.402
M_1,302.63,39.76,0.4025,0.761,0.336
M_1,309.62,38.62,0.3289,0.49,0.288
M_2,306.75,43.05,0.4459,0.744,0.394
M_1,303.9,39.56,0.3876,0.676,0.316
M_3,307.45,36.82,0.4666,0.764,0.417
M_2,301.9,42.89,0.3351,0.607,0.249
M_2,306.27,41.05,0.382,0.712,0.347
M_3,302.12,43.84,0.0482,0.501,0.075
M_2,307.09,38.28,0.3074,0.623,0.291
M_2,303.95,39.86,0.271,0.61,0.238
M_3,305.85,41.93,0.308,0.527,0.251
M_1,312.83,43.74,0.66,0.973,0.63
M_1,296.22,42.01,0.1326,0.634,0.137
M_2,295.66,40.06,0.043,0.382,0.016
M_1,303.53,38.82,0.1966,0.52,0.17
M_2,303.24,42.32,0.3141,0.737,0.291
M_2,304.07,42.61,0.4027,0.731,0.341
M_3,301.6,44.57,0.1757,0.387,0.1
M_3,301.73,43.38,0.1786,0.623,0.173
M_1,304.74,41.54,0.3495,0.496,0.251
M_2,306.81,41.55,0.3578,0.748,0.352
M_2,298.57,42.57,0.3174,0.424,0.166
M_3,300.74,42.2,0.1605,0.535,0.128
M_3,303.35,40.64,0.1707,0.546,0.163
M_1,304.43,42.08,0.3308,0.586,0.266
M_1,303.06,41.85,0.3264,0.783,0.309
M_3,314.92,42.81,0.4831,0.784,0.506
M_1,306.94,40.43,0.3033,0.648,0.296
M_2,306.39,41.85,0.2909,0.728,0.308
M_3,297.36,38.58,0.0295,0.482,0.039
M_2,300.76,40.6,0.0902,0.406,0.055
M_3,306.97,45.23,0.4024,0.868,0.411
M_1,302.78,40.58,0.1739,0.654,0.191
M_3,303.35,41.5,0.0854,0.552,0.122
M_2,305.42,42.74,0.2758,0.648,0.266
M_3,306.25,39.65,0.1061,0.537,0.157
M_3,299.0,38.95,0.0117,0.446,0.02
M_1,301.53,41.77,0.3089,0.681,0.254
M_2,305.82,44.83,0.4543,0.796,0.404
M_3,304.5,41.97,0.3721,0.883,0.376
M_2,310.91,44.42,0.5423,0.714,0.474
M_1,315.5,42.24,0.6789,0.999,0.674
M_1,311.63,41.55,0.5468,0.993,0.568
M_1,300.6,39.69,0.1274,0.42,0.076
M_1,300.26,36.67,0.0631,0.478,0.057
M_1,305.36,37.34,0.0991,0.517,0.138
M_3,298.64,41.91,0.1803,0.525,0.128
M_1,302.49,40.97,0.1651,0.526,0.145
M_2,305.31,37.91,0.0543,0.404,0.082
M_1,309.38,43.02,0.3218,0.666,0.335
M_3,298.97,43.77,0.2572,0.596,0.187
M_2,306.43,43.88,0.3077,0.807,0.34
M_2,296.46,36.98,0.0371,0.416,0.023
M_1,305.29,40.81,0.2762,0.608,0.254
M_1,308.97,39.0,0.4116,0.611,0.359
M_2,297.58,41.07,0.1299,0.525,0.102
M_3,302.14,40.83,0.1347,0.522,0.125
M_3,310.49,42.6,0.6124,0.885,0.557
M_2,297.73,43.27,0.2699,0.615,0.2
M_2,302.64,41.85,0.363,0.664,0.287
M_2,304.82,44.43,0.1894,0.623,0.21
M_1,301.48,41.28,0.2474,0.391,0.136
M_3,306.66,43.92,0.1725,0.452,0.168
M_2,304.98,40.38,0.0687,0.525,0.122
M_3,305.56,40.89,0.1365,0.501,0.154
M_3,317.26,44.08,0.6948,0.957,0.687
M_2,308.75,41.27,0.2787,0.663,0.306
M_1,303.04,42.53,0.1029,0.694,0.17
M_2,301.19,44.11,0.3649,0.777,0.307
M_1,303.3,40.18,0.1551,0.555,0.157
M_2,300.34,41.03,0.1419,0.503,0.105
M_2,305.1,42.46,0.3645,0.791,0.351
M_3,306.14,46.91,0.3677,0.594,0.303
M_3,308.86,41.57,0.5626,0.905,0.521
M_2,305.25,40.22,0.3341,0.655,0.296
M_3,310.34,40.41,0.3797,0.577,0.346
M_2,305.2,44.56,0.4608,0.676,0.365
M_2,308.14,43.03,0.3257,0.568,0.295
M_1,304.01,42.18,0.1179,0.29,0.066
M_1,305.94,42.6,0.0933,0.57,0.157
M_1,307.46,45.33,0.4394,0.616,0.359
M_2,300.55,35.93,0.1715,0.469,0.112
M_2,304.17,37.91,0.1282,0.473,0.128
M_3,300.37,39.4,0.31,0.578,0.212
M_1,303.28,41.47,0.2386,0.555,0.198
M_2,302.87,41.17,0.2354,0.53,0.185
M_2,302.42,42.84,0.1674,0.496,0.137
M_3,305.67,43.79,0.2359,0.553,0.22
M_1,308.07,46.5,0.3961,0.665,0.358
M_2,303.27,38.4,0.1544,0.329,0.088
M_2,302.14,37.95,0.2278,0.68,0.219
M_2,302.47,40.79,0.3061,0.54,0.22
M_3,302.17,39.33,0.347,0.683,0.28
M_1,299.46,35.99,0.1192,0.47,0.081
M_2,300.47,38.66,0.5,0.766,0.365
M_1,301.34,38.12,0.1528,0.559,0.138
M_2,306.96,42.92,0.4602,0.723,0.397
M_3,306.45,42.21,0.0283,0.305,0.05
M_2,302.04,42.44,0.1865,0.611,0.177
M_2,309.54,40.56,0.4126,0.567,0.352
M_2,303.88,42.81,0.1854,0.515,0.166
M_2,308.27,42.6,0.6457,0.893,0.554
M_1,300.61,40.06,0.0952,0.449,0.068
M_2,304.01,38.94,0.322,0.805,0.322
M_1,310.11,41.18,0.5512,0.758,0.484
M_1,303.82,45.76,0.1681,0.553,0.168
M_1,308.85,38.46,0.4717,0.823,0.451
M_3,304.22,40.82,0.2317,0.48,0.182
M_1,299.95,40.41,0.3045,0.546,0.196
M_2,301.14,41.2,0.345,0.604,0.245
M_1,303.91,40.09,0.0484,0.573,0.115
M_1,301.11,39.6,0.0589,0.57,0.092
M_3,303.11,44.07,0.4023,0.599,0.292
M_3,306.08,35.82,0.0763,0.447,0.113
M_2,306.42,44.11,0.4992,0.797,0.433
M_2,303.63,41.95,0.3673,0.494,0.248
M_2,306.37,45.49,0.6581,1.08,0.597
M_2,301.03,39.3,0.164,0.524,0.13
M_2,309.41,42.8,0.5355,0.87,0.503
M_1,305.0,42.12,0.2148,0.511,0.191
M_3,304.44,39.78,0.3555,0.716,0.317
M_2,297.59,45.53,0.0594,0.441,0.042
M_1,296.93,40.73,0.1236,0.492,0.089
M_3,304.37,38.29,0.1539,0.464,0.14
M_3,301.86,39.84,0.1908,0.724,0.211
M_3,307.15,43.73,0.3799,0.669,0.342
M_1,303.9,42.27,0.164,0.496,0.15
M_1,302.54,42.06,0.1896,0.574,0.172
M_2,304.31,41.44,0.2683,0.542,0.22
M_1,303.99,41.38,0.2845,0.619,0.248
M_3,306.95,43.28,0.3639,0.683,0.336
M_3,304.9,42.03,0.3777,0.812,0.362
M_2,310.67,41.42,0.3208,0.618,0.333
M_1,306.66,42.61,0.3909,0.657,0.339
M_1,301.72,42.22,0.2961,0.8,0.285
M_1,301.3,38.54,0.0646,0.56,0.093
M_3,305.76,42.77,0.4715,0.704,0.385
M_2,299.24,40.6,0.1483,0.584,0.129
M_1,303.82,43.43,0.4354,0.715,0.35
M_1,310.78,41.77,0.4814,0.822,0.475
M_1,303.84,44.42,0.4201,0.755,0.355
M_3,301.28,39.07,0.2298,0.723,0.225
M_2,312.65,41.86,0.5974,0.758,0.533
M_1,297.7,39.54,0.1288,0.517,0.1
M_1,304.56,38.56,0.2583,0.431,0.184
M_1,299.02,42.6,0.2328,0.636,0.187
M_2,300.55,43.52,0.1347,0.509,0.105
M_3,301.55,41.26,0.1958,0.575,0.166
M_2,301.59,39.67,0.2216,0.608,0.189
M_3,310.93,42.97,0.5075,0.752,0.469
M_2,308.13,40.84,0.2644,0.681,0.298
M_2,311.52,38.81,0.2727,0.653,0.328
M_3,299.75,42.17,0.2209,0.669,0.191
M_3,303.87,45.99,0.3708,0.694,0.312
M_3,308.15,41.79,0.3951,0.748,0.383
M_1,304.59,38.16,0.3687,0.654,0.306
M_3,302.21,37.26,0.158,0.356,0.088
M_1,303.89,41.75,0.4111,0.756,0.351
M_1,305.85,41.14,0.3038,0.699,0.3
M_2,298.9,40.39,0.1982,0.629,0.168
M_3,306.11,39.83,0.2584,0.587,0.246
M_1,309.85,42.68,0.6836,0.923,0.597
M_3,307.56,40.13,0.6548,0.956,0.57
M_3,298.44,42.35,0.0469,0.458,0.041
M_3,310.02,44.41,0.5236,0.9,0.512
M_1,309.54,40.78,0.5129,0.752,0.457
M_3,307.65,37.72,0.4308,0.691,0.379
M_1,311.22,38.69,0.1459,0.417,0.19
M_1,304.64,40.39,0.1245,0.506,0.14
M_1,301.68,40.27,0.2276,0.558,0.178
M_2,309.39,44.09,0.4398,0.734,0.414
M_3,303.32,38.25,0.1963,0.66,0.209
M_1,299.57,41.73,0.1153,0.432,0.067
M_3,304.27,40.21,0.096,0.413,0.095
M_3,308.96,46.02,0.3752,0.607,0.339
M_3,301.75,41.88,0.3466,0.667,0.271
M_1,298.59,39.18,0.1725,0.383,0.081
M_2,311.32,41.45,0.6367,1.007,0.614
M_2,308.28,39.8,0.2208,0.451,0.208
M_2,302.53,43.88,0.4633,0.821,0.383
M_1,297.72,37.03,0.0933,0.316,0.021
M_1,310.04,41.98,0.4714,0.889,0.483
M_3,302.95,44.63,0.2371,0.68,0.232
M_3,306.48,43.11,0.3887,0.695,0.348
M_1,301.07,45.49,0.1425,0.479,0.106
M_3,303.3,39.73,0.1684,0.533,0.157
M_1,297.75,42.51,0.3033,0.671,0.233
M_2,297.85,42.88,0.1004,0.572,0.102
M_3,301.5,38.11,0.318,0.724,0.271
M_3,301.56,43.48,0.2082,0.578,0.173
M_1,297.43,38.96,0.0417,0.484,0.046
M_1,302.5,34.62,0.1966,0.638,0.195
M_3,301.53,40.26,0.1762,0.418,0.109
M_2,306.53,41.57,0.3864,0.678,0.342
M_3,306.67,43.24,0.514,0.745,0.427
M_2,297.65,41.29,0.2665,0.694,0.221
M_2,306.18,37.98,0.1376,0.533,0.17
M_3,308.87,42.16,0.4718,0.856,0.461
M_1,300.34,35.97,0.251,0.537,0.17
M_2,298.64,39.64,0.1738,0.558,0.134
M_1,307.54,41.46,0.3297,0.614,0.304
M_3,308.74,41.86,0.3608,0.855,0.404
M_2,304.49,40.94,0.5318,0.697,0.4
M_2,299.14,39.54,0.0619,0.323,0.008
M_1,299.27,39.7,0.1842,0.425,0.1
M_1,301.67,37.99,0.0856,0.408,0.062
M_2,300.91,41.4,0.2718,0.607,0.207
M_1,309.21,43.18,0.3664,0.708,0.368
M_3,303.09,37.72,0.0811,0.409,0.074
M_3,303.39,41.64,0.1847,0.752,0.232
M_1,302.38,43.2,0.2385,0.705,0.235
M_2,302.8,41.97,0.2446,0.539,0.192
M_1,307.96,37.96,0.313,0.588,0.293
M_2,305.81,41.96,0.3339,0.697,0.314
M_3,309.73,42.82,0.4092,0.839,0.433
M_1,298.9,39.91,0.1856,0.455,0.109
M_1,302.96,41.01,0.1395,0.495,0.128
M_2,302.33,43.01,0.3278,0.681,0.272
M_2,307.02,44.41,0.5643,0.889,0.499
M_1,309.73,42.18,0.3461,0.705,0.362
M_3,304.95,42.96,0.4171,0.755,0.364
M_1,303.9,42.14,0.2784,0.514,0.213
M_3,308.52,42.68,0.5063,0.815,0.463
M_2,302.43,41.36,0.3088,0.511,0.212
M_2,302.85,40.68,0.2307,0.524,0.181
M_2,307.55,41.89,0.3279,0.693,0.327
M_3,302.18,43.65,0.4258,0.598,0.294
M_1,300.0,41.12,0.0431,0.477,0.045
M_3,301.79,39.81,0.1236,0.594,0.138
M_3,301.06,43.4,0.5417,0.887,0.428
M_2,308.09,41.07,0.3316,0.653,0.323
M_2,303.39,41.06,0.0207,0.441,0.056
M_1,304.37,39.41,0.0908,0.33,0.068
M_2,301.66,37.65,0.2505,0.554,0.188
M_1,314.67,43.99,0.5416,0.786,0.533
M_1,303.64,39.24,0.187,0.475,0.152
M_2,305.6,41.31,0.0089,0.31,0.034
M_1,312.04,42.68,0.5593,0.852,0.536
M_3,301.37,43.83,0.3189,0.749,0.278
M_1,308.58,41.81,0.3735,0.706,0.364
M_1,297.1,41.81,0.2435,0.743,0.225
M_3,303.85,40.73,0.59,0.912,0.487
M_2,297.56,42.1,0.0988,0.2,0.0
M_3,304.42,41.51,0.2496,0.495,0.198
M_2,308.42,41.97,0.3459,0.782,0.372
M_2,309.05,40.87,0.4518,0.821,0.443
M_1,304.21,42.13,0.1686,0.481,0.151
M_2,301.38,41.15,0.1771,0.457,0.119
M_3,308.45,44.02,0.6715,0.953,0.586
M_1,307.71,42.27,0.2347,0.724,0.292
M_2,308.94,42.78,0.5915,0.888,0.532
M_2,312.62,44.48,0.6953,1.092,0.681
M_3,310.19,42.21,0.2811,0.518,0.278
M_2,300.1,40.26,0.085,0.308,0.016
M_2,302.71,41.51,0.298,0.618,0.241
M_1,298.2,37.25,0.0849,0.354,0.029
M_1,306.07,39.8,0.254,0.525,0.225
M_3,302.82,38.73,0.2728,0.525,0.202
M_3,311.7,45.51,0.6738,0.82,0.58
M_1,298.3,39.72,0.1404,0.519,0.106
M_1,303.37,41.44,0.2239,0.569,0.196
M_3,310.03,47.26,0.6452,0.977,0.596
M_2,306.37,43.57,0.3146,0.645,0.294
M_1,307.5,43.0,0.4454,0.685,0.383
M_1,306.12,44.45,0.1046,0.497,0.143
M_3,302.91,39.46,0.0646,0.494,0.09
M_3,303.71,42.09,0.1418,0.446,0.122
M_3,302.74,40.85,0.2683,0.632,0.231
M_1,298.74,41.46,0.1097,0.568,0.105
M_3,301.39,40.18,0.2156,0.597,0.181
M_2,305.23,41.57,0.3398,0.689,0.309
M_3,301.57,40.21,0.3197,0.683,0.26
M_2,302.03,41.63,0.1726,0.582,0.161
M_2,302.45,40.99,0.1483,0.531,0.138
M_1,302.6,45.84,0.1824,0.474,0.139
M_1,310.37,44.11,0.4704,0.807,0.461
M_3,306.9,39.2,0.2995,0.626,0.287
M_1,310.33,46.74,0.4928,0.697,0.439
M_2,307.37,39.66,0.2141,0.593,0.239
M_1,302.03,38.61,0.3627,0.742,0.304
M_1,301.23,42.82,0.3126,0.665,0.248
M_3,302.49,40.5,0.4178,0.878,0.377
M_3,306.18,42.11,0.1783,0.542,0.193
M_1,302.36,39.64,0.234,0.758,0.248
M_1,300.98,41.59,0.3115,0.796,0.284
M_1,309.16,43.66,0.4255,0.692,0.392
M_2,309.84,41.24,0.67,0.922,0.59
M_2,301.02,42.98,0.0669,0.414,0.048
M_2,306.03,41.37,0.4313,0.895,0.425
M_2,303.49,42.73,0.2557,0.671,0.244
M_3,306.72,43.36,0.3942,0.534,0.304
M_2,312.98,41.72,0.5839,0.872,0.563
M_3,307.83,40.21,0.2642,0.743,0.313
M_2,312.7,45.24,0.5449,0.925,0.557
M_2,303.29,45.14,0.372,0.646,0.293
M_3,295.74,38.8,0.0383,0.444,0.032
M_2,303.65,43.96,0.3877,0.676,0.313
M_1,311.95,40.24,0.4777,0.734,0.458
M_2,302.4,38.56,0.1211,0.634,0.155
M_2,308.86,42.0,0.5403,0.779,0.473
M_2,306.4,40.73,0.3127,0.686,0.306
M_3,304.23,42.63,0.0336,0.409,0.062
M_3,310.94,39.1,0.4715,0.69,0.432
M_2,310.68,41.33,0.7464,1.036,0.671
M_2,305.95,45.55,0.5776,0.786,0.464
M_3,306.93,45.97,0.0987,0.507,0.151
M_2,303.53,40.05,0.1191,0.511,0.128
M_3,302.7,42.76,0.1673,0.429,0.119
M_3,302.26,40.44,0.3319,0.724,0.286
M_3,303.12,41.82,0.3563,0.687,0.295
M_1,308.57,38.19,0.0513,0.396,0.11
M_1,305.67,40.08,0.3814,0.513,0.281
M_1,301.4,39.3,0.1439,0.519,0.122
M_1,301.13,40.54,0.2557,0.694,0.227
M_2,302.99,45.22,0.3301,0.654,0.271
M_1,302.74,39.54,0.5125,0.773,0.396
M_2,304.2,43.09,0.2942,0.868,0.33
M_3,310.16,40.76,0.2131,0.608,0.271
M_2,303.93,44.69,0.1795,0.636,0.2
M_3,310.3,45.84,0.5679,0.815,0.511
M_2,301.92,40.79,0.0414,0.466,0.06
M_1,301.92,38.9,0.1949,0.591,0.174
M_2,301.58,36.61,0.1308,0.525,0.119
M_2,298.53,39.78,0.2148,0.591,0.165
M_3,303.48,42.62,0.3268,0.605,0.26
M_3,309.09,45.35,0.4627,0.759,0.43
M_3,303.2,41.84,0.4609,0.814,0.387
M_1,305.03,39.44,0.3847,0.777,0.356
M_3,302.54,42.56,0.1148,0.441,0.095
M_3,303.85,43.85,0.1874,0.573,0.184
M_3,301.92,42.7,0.3642,0.775,0.314
M_1,302.35,41.82,0.2104,0.586,0.184
M_1,304.42,43.52,0.1292,0.39,0.106
M_2,305.73,39.67,0.3269,0.651,0.296
M_2,301.88,43.13,0.3025,0.68,0.254
M_3,309.9,41.66,0.411,0.649,0.379
M_3,312.47,45.05,0.5638,0.882,0.551
M_1,298.91,41.42,0.0906,0.459,0.063
M_1,310.33,43.29,0.5261,0.844,0.5
M_3,305.43,39.06,0.399,0.754,0.36
M_2,302.58,37.26,0.1642,0.565,0.157
M_1,306.91,38.33,0.1425,0.544,0.184
M_2,307.53,45.69,0.3278,0.691,0.327
M_2,304.99,40.75,0.1391,0.566,0.169
M_1,302.06,43.24,0.3823,0.818,0.337
M_1,303.47,42.82,0.3611,0.572,0.267
M_2,310.97,44.22,0.4345,0.769,0.438
M_2,305.01,41.0,0.1035,0.453,0.118
M_1,302.32,39.07,0.1936,0.471,0.141
M_3,304.79,39.34,0.402,0.743,0.352
M_1,302.8,40.8,0.3369,0.692,0.284
M_2,304.81,37.25,0.2533,0.723,0.272
M_2,303.15,45.07,0.2385,0.59,0.208
M_2,303.8,41.2,0.2052,0.633,0.21
M_3,302.23,41.74,0.1026,0.484,0.099
M_3,300.55,40.16,0.3496,0.683,0.265
M_3,305.76,43.57,0.4866,0.867,0.441
M_3,301.84,40.04,0.0369,0.265,0.0
M_1,302.03,38.02,0.0555,0.331,0.027
M_1,305.43,43.0,0.2665,0.731,0.287
M_2,302.78,43.97,0.2104,0.607,0.195
M_2,306.73,41.84,0.3934,0.67,0.345
M_1,297.73,41.35,0.1508,0.389,0.072
M_3,303.53,42.88,0.14,0.342,0.088
M_1,308.85,42.18,0.5474,0.868,0.502
M_3,308.66,44.39,0.4739,0.659,0.401
M_1,303.94,41.13,0.2532,0.622,0.233
M_1,303.31,40.87,0.27,0.474,0.19
M_3,304.74,44.2,0.4203,0.892,0.405
M_3,302.44,43.78,0.4438,0.859,0.384
M_2,302.05,40.38,0.2732,0.672,0.239
M_2,299.19,40.03,0.0548,0.363,0.016
M_3,315.56,41.11,0.7993,0.974,0.727
M_3,301.8,41.01,0.1965,0.62,0.182
M_2,300.18,43.26,0.1533,0.5,0.109
M_2,306.98,40.93,0.317,0.688,0.315
M_2,307.44,42.28,0.6172,0.788,0.499
M_2,306.54,38.17,0.1776,0.718,0.25
M_2,309.41,43.28,0.3551,0.715,0.366
M_3,303.95,42.95,0.3278,0.669,0.284
M_2,305.9,46.9,0.568,0.859,0.481
M_3,299.63,41.49,0.1701,0.46,0.103
M_3,307.62,43.86,0.168,0.627,0.228
M_2,308.47,40.53,0.2839,0.474,0.249
M_3,298.84,37.34,0.0696,0.498,0.064
M_3,300.17,40.27,0.1751,0.367,0.079
M_1,305.21,41.5,0.2925,0.505,0.23
M_2,301.65,41.74,0.2715,0.631,0.222
M_1,302.43,39.73,0.3847,0.598,0.276
M_1,309.49,40.82,0.4456,0.847,0.452
M_1,303.64,43.92,0.253,0.611,0.226
M_2,309.84,38.89,0.6306,0.875,0.556
M_3,305.11,41.98,0.1983,0.511,0.184
M_2,305.44,35.81,0.4589,0.805,0.405
M_1,303.42,37.67,0.4429,0.855,0.392
M_3,301.5,40.91,0.161,0.525,0.133
M_1,304.2,42.37,0.3348,0.831,0.339
M_2,301.21,44.09,0.1742,0.454,0.115
M_1,301.51,45.47,0.0275,0.423,0.036
M_1,307.49,41.02,0.2468,0.661,0.277
M_2,306.72,41.36,0.4675,0.635,0.371
M_3,311.51,42.5,0.637,0.81,0.557
M_3,305.59,42.33,0.4181,0.783,0.38
M_1,303.14,41.69,0.2473,0.595,0.213
M_1,305.88,40.26,0.2706,0.521,0.23
M_1,305.99,43.76,0.471,0.743,0.398
M_1,299.58,42.27,0.2052,0.509,0.135
M_1,302.47,42.74,0.1853,0.662,0.196
M_2,304.82,46.4,0.1203,0.524,0.146
M_3,307.57,41.78,0.5874,0.893,0.517
M_3,303.39,41.95,0.5368,0.881,0.447
M_1,304.6,37.18,0.3,0.596,0.255
M_2,308.27,41.26,0.2803,0.569,0.273
M_3,291.37,46.07,0.042,0.405,0.022
M_3,307.81,38.7,0.3385,0.609,0.31
M_1,300.97,40.4,0.1012,0.6,0.12
M_3,310.37,44.77,0.4615,0.733,0.434
M_3,304.99,43.71,0.3248,0.761,0.321
M_2,300.21,41.51,0.1721,0.585,0.143
M_2,304.51,38.15,0.093,0.601,0.152
M_2,306.69,42.94,0.5326,0.991,0.511
M_3,305.04,40.38,0.1431,0.451,0.137
M_2,308.6,44.46,0.4035,0.895,0.436
M_2,304.72,42.75,0.0921,0.447,0.107
M_2,306.94,43.32,0.5919,0.847,0.5
M_2,304.32,41.9,0.4492,0.798,0.387
M_3,305.26,41.75,0.2509,0.653,0.254
M_3,303.0,40.92,0.1843,0.54,0.164
M_2,304.67,38.92,0.1498,0.471,0.143
M_2,304.54,40.22,0.153,0.397,0.121
M_3,303.95,44.24,0.5752,0.901,0.477
M_3,304.3,41.68,0.2794,0.608,0.245
M_2,306.34,37.84,0.2805,0.56,0.252
M_3,301.14,39.27,0.0673,0.405,0.047
M_2,303.68,40.58,0.093,0.548,0.128
M_2,299.74,38.51,0.096,0.409,0.051
M_1,302.16,42.93,0.4292,0.738,0.338
M_2,301.69,41.17,0.115,0.562,0.123
M_1,306.0,43.05,0.5371,0.851,0.464
M_3,306.81,40.28,0.2679,0.603,0.263
M_2,298.5,39.72,0.1542,0.603,0.138
M_2,309.09,38.56,0.1838,0.596,0.242
M_2,301.18,39.68,0.2349,0.643,0.202
M_2,301.74,41.05,0.1101,0.543,0.115
M_2,299.31,41.67,0.1006,0.623,0.117
M_3,303.38,37.74,0.1048,0.392,0.084
M_2,300.31,39.63,0.073,0.365,0.029
M_2,305.11,42.02,0.169,0.555,0.182
M_3,301.58,38.19,0.0339,0.468,0.053
M_3,306.77,41.27,0.1353,0.562,0.184
M_1,299.03,38.23,0.3273,0.65,0.239
M_3,298.09,40.99,0.1064,0.48,0.077
M_3,311.19,41.21,0.4147,0.788,0.436
M_3,301.53,40.48,0.1963,0.567,0.164
M_1,301.38,40.63,0.4601,0.746,0.348
M_2,312.32,43.39,0.6945,0.929,0.629
M_2,299.24,42.43,0.3146,0.623,0.224
M_3,305.74,41.6,0.1439,0.508,0.162
M_3,297.25,38.16,0.2508,0.588,0.182
M_2,303.67,41.86,0.3084,0.619,0.257
M_2,301.87,41.31,0.1454,0.535,0.132
M_1,302.7,42.64,0.4035,0.672,0.31
M_3,311.15,41.35,0.4842,0.725,0.451
M_1,303.9,40.24,0.2052,0.576,0.194
M_1,298.18,36.53,0.0925,0.471,0.068
M_3,309.5,41.34,0.4349,0.869,0.453
